confirmedCount,confirmedIncr,curedCount,curedIncr,currentConfirmedCount,currentConfirmedIncr,dateId,deadCount,deadIncr,highDangerCount,midDangerCount,suspectedCount,suspectedCountIncr
119374,53,110532,70,3253,-18,20210712,5589,1,0,0,6842,27
119428,54,110601,69,3232,-21,20210713,5595,6,0,0,6865,23
119485,57,110691,90,3193,-39,20210714,5601,6,0,0,6888,23
119539,54,110822,131,3110,-83,20210715,5607,6,0,0,6924,36
119602,63,110900,78,3091,-19,20210716,5611,4,0,0,6952,28
119647,45,111003,103,3032,-59,20210717,5612,1,0,0,6984,32
119698,51,111054,51,3028,-4,20210718,5616,4,0,0,7010,26
119784,86,111105,51,3062,34,20210719,5617,1,0,0,7067,57
119837,53,111215,110,3001,-61,20210720,5621,4,0,0,7087,20
119918,81,111263,48,3029,28,20210721,5626,5,0,0,7125,38
120000,82,111362,99,3008,-21,20210722,5630,4,0,0,7161,36
120061,61,111427,65,3002,-6,20210723,5632,2,0,0,7183,22
120120,59,111493,66,2993,-9,20210724,5634,2,0,0,7210,27
120213,93,111534,41,3045,52,20210725,5634,0,0,0,7246,36
120295,82,111602,68,3059,14,20210726,5634,0,0,0,7286,40
120399,104,111686,84,3078,19,20210727,5635,1,0,0,7317,31
120469,70,111734,48,3100,22,20210728,5635,0,0,0,7342,25
120553,84,111871,137,3047,-53,20210729,5635,0,0,0,7385,43
120635,82,111906,35,3094,47,20210730,5635,0,0,0,7410,25
120722,87,111970,64,3117,23,20210731,5635,0,0,0,7432,22
120837,115,112024,54,3176,59,20210801,5637,2,0,0,7475,43
120944,107,112053,29,3254,78,20210802,5637,0,0,0,7504,29
121067,123,112115,62,3313,59,20210803,5639,2,0,0,7529,25
121175,108,112185,70,3351,38,20210804,5639,0,0,0,7552,23
121316,141,112270,85,3407,56,20210805,5639,0,0,0,7596,44
121437,121,112324,54,3471,64,20210806,5642,3,0,0,7628,32
121550,113,112393,69,3503,32,20210807,5654,12,0,0,7643,15
121684,134,112435,42,3592,89,20210808,5657,3,0,0,7674,31
121837,153,112509,74,3667,75,20210809,5661,4,0,0,7709,35
121960,123,112543,34,3755,88,20210810,5662,1,0,0,7737,28
122058,98,112588,45,3806,51,20210811,5664,2,0,0,7757,20
122168,110,112651,63,3852,46,20210812,5665,1,0,0,7809,52
122255,87,112718,67,3870,18,20210813,5667,2,0,0,7845,36
122317,62,112802,84,3846,-24,20210814,5669,2,0,0,7874,29
122378,61,112833,31,3876,30,20210815,5669,0,0,0,7912,38
122433,55,112893,60,3871,-5,20210816,5669,0,0,0,7948,36
122482,49,112984,91,3829,-42,20210817,5669,0,0,0,7970,22
122542,60,113072,88,3801,-28,20210818,5669,0,0,0,8011,41
122586,44,113489,417,3423,-378,20210819,5674,5,0,0,8040,29
122617,31,113547,58,3395,-28,20210820,5675,1,0,0,8056,16
122662,45,113649,102,3337,-58,20210821,5676,1,0,0,8084,28
122698,36,113726,77,3296,-41,20210822,5676,0,0,0,8105,21
122744,46,113843,117,3225,-71,20210823,5676,0,0,0,8139,34
122777,33,113944,101,3156,-69,20210824,5677,1,0,0,8155,16
122809,32,114057,113,3074,-82,20210825,5678,1,0,0,8178,23
122852,43,114178,121,2994,-80,20210826,5680,2,0,0,8208,30
122897,45,114312,134,2904,-90,20210827,5681,1,0,0,8228,20
122942,45,114440,128,2821,-83,20210828,5681,0,0,0,8261,33
123043,101,114664,224,2697,-124,20210830,5682,1,0,0,8321,60
123068,25,114767,103,2618,-79,20210831,5683,1,0,0,8340,19
123103,35,114863,96,2556,-62,20210901,5684,1,0,0,8367,27
123136,33,114934,71,2517,-39,20210902,5685,1,0,0,8395,28
123169,33,115024,90,2460,-57,20210903,5685,0,0,0,8422,27
123199,30,115105,81,2409,-51,20210904,5685,0,0,0,8450,28
123231,32,115178,73,2368,-41,20210905,5685,0,0,0,8468,18
123285,54,115228,50,2372,4,20210906,5685,0,0,0,8504,36
123322,37,115280,52,2357,-15,20210907,5685,0,0,0,8523,19
123361,39,115323,43,2353,-4,20210908,5685,0,0,0,8551,28
123386,25,115374,51,2326,-27,20210909,5686,1,0,0,8568,17
123423,37,115428,54,2308,-18,20210910,5687,1,0,0,8592,24
123478,55,115469,41,2322,14,20210911,5687,0,0,0,8618,26
123544,66,115512,43,2345,23,20210912,5687,0,0,0,8645,27
123642,98,115549,37,2405,60,20210913,5688,1,0,0,8678,33
123722,80,115599,50,2435,30,20210914,5688,0,0,0,8701,23
123808,86,115643,44,2477,42,20210915,5688,0,0,0,8732,31
123904,96,115692,49,2524,47,20210916,5688,0,0,0,8754,22
123961,57,115746,54,2527,3,20210917,5688,0,0,0,8769,15
124038,77,115800,54,2550,23,20210918,5688,0,0,0,8792,23
124102,64,115837,37,2576,26,20210919,5689,1,0,0,8813,21
124185,83,115873,36,2623,47,20210920,5689,0,0,0,8843,30
124232,47,115914,41,2629,6,20210921,5689,0,0,0,8868,25
124283,51,115956,42,2637,8,20210922,5690,1,0,0,8883,15
124348,65,115995,39,2663,26,20210923,5690,0,0,0,8907,24
124403,55,116023,28,2690,27,20210924,5690,0,0,0,8935,28
124447,44,116062,39,2695,5,20210925,5690,0,0,0,8955,20
124498,51,116099,37,2709,14,20210926,5690,0,0,0,8977,22
124542,44,116165,66,2686,-23,20210927,5691,1,0,0,8995,18
124591,49,116227,62,2673,-13,20210928,5691,0,0,0,9009,14
124629,38,116294,67,2644,-29,20210929,5691,0,0,0,9025,16
124673,44,116344,50,2638,-6,20210930,5691,0,0,0,9049,24
124729,56,116389,45,2648,10,20211001,5692,1,0,0,9088,39
124772,43,116442,53,2638,-10,20211002,5692,0,0,0,9114,26
124805,33,116491,49,2622,-16,20211003,5692,0,0,0,9140,26
124843,38,116524,33,2626,4,20211004,5693,1,0,0,9166,26
124884,41,116568,44,2623,-3,20211005,5693,0,0,0,9190,24
124920,36,116630,62,2597,-26,20211006,5693,0,0,0,9215,25
124954,34,116683,53,2578,-19,20211007,5693,0,0,0,9237,22
124987,33,116723,40,2570,-8,20211008,5694,1,0,0,9254,17
125023,36,116783,60,2545,-25,20211009,5695,1,0,0,9278,24
125055,32,116827,44,2533,-12,20211010,5695,0,0,0,9303,25
125085,30,116889,62,2501,-32,20211011,5695,0,0,0,9315,12
125115,30,116938,49,2482,-19,20211012,5695,0,0,0,9337,22
125143,28,116980,42,2468,-14,20211013,5695,0,0,0,9357,20
125162,19,117075,95,2392,-76,20211014,5695,0,0,0,9367,10
125189,27,117133,58,2361,-31,20211015,5695,0,0,0,9381,14
125226,37,117164,31,2367,6,20211016,5695,0,0,0,9400,19
125254,28,117194,30,2365,-2,20211017,5695,0,0,0,9422,22
125284,30,117223,29,2366,1,20211018,5695,0,0,0,9438,16
125304,20,117223,0,2386,20,20211019,5695,0,0,0,9438,0
125351,47,117305,82,2351,-35,20211020,5695,0,0,0,9459,21
125402,51,117325,20,2382,31,20211021,5695,0,0,0,9474,15
125462,60,117350,25,2417,35,20211022,5695,0,0,0,9486,12
125518,56,117382,32,2441,24,20211023,5695,0,0,0,9503,17
125565,47,117415,33,2455,14,20211024,5695,0,0,0,9507,4
125620,55,117432,17,2492,37,20211025,5696,1,0,0,9521,14
125686,66,117457,25,2533,41,20211026,5696,0,0,0,9530,9
125738,52,117484,27,2558,25,20211027,5696,0,0,0,9546,16
125810,72,117512,28,2602,44,20211028,5696,0,0,0,9562,16
125898,88,117528,16,2674,72,20211029,5696,0,0,0,9581,19
125979,81,117550,22,2733,59,20211030,5696,0,0,0,9604,23
126078,99,117587,37,2795,62,20211031,5696,0,0,0,9637,33
126155,77,117615,28,2844,49,20211101,5696,0,0,0,9654,17
126270,115,117638,23,2936,92,20211102,5696,0,0,0,9670,16
126384,114,117662,24,3026,90,20211103,5696,0,0,0,9687,17
126471,87,117692,30,3083,57,20211104,5696,0,0,0,9697,10
126534,63,117735,43,3103,20,20211105,5696,0,0,0,9712,15
126616,82,117782,47,3138,35,20211106,5696,0,0,0,9736,24
126710,94,117838,56,3176,38,20211107,5696,0,0,0,9760,24
126775,65,117880,42,3199,23,20211108,5696,0,0,0,9779,19
126836,61,117934,54,3205,6,20211109,5697,1,0,0,9794,15
126908,72,117972,38,3239,34,20211110,5697,0,0,0,9809,15
127018,110,118038,66,3283,44,20211111,5697,0,0,0,9828,19
127104,86,118119,81,3288,5,20211112,5697,0,0,0,9846,18
127199,95,118182,63,3320,32,20211113,5697,0,0,0,9865,19
127260,61,118240,58,3323,3,20211114,5697,0,0,0,9885,20
127297,37,118316,76,3284,-39,20211115,5697,0,0,0,9896,11
127331,34,118392,76,3242,-42,20211116,5697,0,0,0,9919,23
127374,43,118452,60,3225,-17,20211117,5697,0,0,0,9948,29
127405,31,118508,56,3200,-25,20211118,5697,0,0,0,9964,16
127439,34,118581,73,3161,-39,20211119,5697,0,0,0,9984,20
127463,24,118660,79,3106,-55,20211120,5697,0,0,0,9997,13
127512,49,118752,92,3063,-43,20211121,5697,0,0,0,10028,31
127537,25,118820,68,3020,-43,20211122,5697,0,0,0,10042,14
127572,35,118892,72,2983,-37,20211123,5697,0,0,0,10060,18
127602,30,118962,70,2943,-40,20211124,5697,0,0,0,10082,22
127631,29,119031,69,2903,-40,20211125,5697,0,0,0,10091,9
127672,41,119110,79,2865,-38,20211126,5697,0,0,0,10111,20
127710,38,119159,49,2854,-11,20211127,5697,0,0,0,10131,20
127764,54,119201,42,2866,12,20211128,5697,0,0,0,10151,20
127814,50,119238,37,2879,13,20211129,5697,0,0,0,10169,18
127938,124,119275,37,2966,87,20211130,5697,0,0,0,10191,22
128022,84,119314,39,3011,45,20211201,5697,0,0,0,10211,20
128141,119,119347,33,3097,86,20211202,5697,0,0,0,10227,16
128245,104,119398,51,3150,53,20211203,5697,0,0,0,10242,15
128319,74,119437,39,3185,35,20211204,5697,0,0,0,10259,17
128393,74,119475,38,3221,36,20211205,5697,0,0,0,10282,23
128502,109,119524,49,3281,60,20211206,5697,0,0,0,10316,34
128602,100,119574,50,3331,50,20211207,5697,0,0,0,10346,30
128690,88,119602,28,3391,60,20211208,5697,0,0,0,10369,23
128776,86,119634,32,3445,54,20211209,5697,0,0,0,10395,26
128884,108,119674,40,3513,68,20211210,5697,0,0,0,10431,36
128970,86,119704,30,3569,56,20211211,5697,0,0,0,10457,26
129082,112,119750,46,3635,66,20211212,5697,0,0,0,10478,21
129165,83,119781,31,3687,52,20211213,5697,0,0,0,10503,25
129247,82,119826,45,3724,37,20211214,5697,0,0,0,10520,17
129332,85,119857,31,3777,53,20211215,5698,1,0,0,10528,8
129430,98,119883,26,3849,72,20211216,5698,0,0,0,10548,20
129577,147,119916,33,3963,114,20211217,5698,0,0,0,10584,36
129678,101,119964,48,4016,53,20211218,5698,0,0,0,10623,39
129794,116,120017,53,4078,62,20211219,5699,1,0,0,10688,65
129893,99,120066,49,4128,50,20211220,5699,0,0,0,10712,24
129988,95,120146,80,4143,15,20211221,5699,0,0,0,10732,20
130109,121,120188,42,4222,79,20211222,5699,0,0,0,10761,29
130211,102,120249,61,4263,41,20211223,5699,0,0,0,10793,32
130376,165,120362,113,4315,52,20211224,5699,0,0,0,10846,53
130625,249,120438,76,4488,173,20211225,5699,0,0,0,10894,48
130858,233,120491,53,4668,180,20211226,5699,0,0,0,10932,38
131093,235,120583,92,4811,143,20211227,5699,0,0,0,10959,27
